Ensembl Id	Gene Name	Description	Entrez	Genbank	UniGene
ENSG00000205456	TP53TG3D	TP53 target 3D [Source:HGNC Symbol;Acc:44657]	24150		Hs.513537
ENSG00000205670	SMIM11	small integral membrane protein 11 [Source:HGNC Symbol;Acc:1293]	54065	AAL91137	Hs.737011
ENSG00000205730	ITPRIPL2	"inositol 1,4,5-trisphosphate receptor interacting protein-like 2 [Source:HGNC Symbol;Acc:27257]"	162073	EAW50272	Hs.609079
ENSG00000205937	RNPS1	"RNA binding protein S1, serine-rich domain [Source:HGNC Symbol;Acc:10080]"	10921		Hs.736362
ENSG00000206073	SERPINB4	"serpin peptidase inhibitor, clade B (ovalbumin), member 4 [Source:HGNC Symbol;Acc:10570]"	6318		Hs.123035
ENSG00000206190	ATP10A	"ATPase, class V, type 10A [Source:HGNC Symbol;Acc:13542]"	57194	AAH38712	Hs.659258
ENSG00000206203	TSSK2	testis-specific serine kinase 2 [Source:HGNC Symbol;Acc:11401]	23617	BAF41974	
ENSG00000206337	HCP5	HLA complex P5 (non-protein coding) [Source:HGNC Symbol;Acc:21659]	10866		Hs.691948
ENSG00000206340	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:1323]	720	AAR89171	Hs.534847
ENSG00000206435	HLA-C	"major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]"	3107	ACX53677	Hs.732433
ENSG00000206450	HLA-B	"major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:4932]"	3106	ACU27272	Hs.737838
ENSG00000206452	HLA-C	"major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]"	3107	ACX53677	Hs.732433
ENSG00000206503	HLA-A	"major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]"	3105	CAL85627	Hs.741569
ENSG00000206505	HLA-A	"major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]"	3105	BAF46250	Hs.741569
ENSG00000211448	DIO2	"deiodinase, iodothyronine, type II [Source:HGNC Symbol;Acc:2884]"	1734		Hs.732170
ENSG00000212122	TSSK1B	testis-specific serine kinase 1B [Source:HGNC Symbol;Acc:14968]	83942	BAF41973	Hs.519507
ENSG00000212710	CTAGE1	cutaneous T-cell lymphoma-associated antigen 1 [Source:HGNC Symbol;Acc:24346]	64693	AAH31065	Hs.406709
ENSG00000212721	KRTAP4-11	keratin associated protein 4-11 [Source:HGNC Symbol;Acc:18911]	653240	CAC27583	Hs.307015
ENSG00000212725	KRTAP2-1	keratin associated protein 2-1 [Source:HGNC Symbol;Acc:16775]	81872		Hs.528921
ENSG00000212855	TTTY2	"testis-specific transcript, Y-linked 2 (non-protein coding) [Source:HGNC Symbol;Acc:14023]"			Hs.723046
ENSG00000212856	TTTY2B	"testis-specific transcript, Y-linked 2B (non-protein coding) [Source:HGNC Symbol;Acc:37982]"			Hs.723046
ENSG00000212938	KRTAP6-3	keratin associated protein 6-3 [Source:HGNC Symbol;Acc:18933]	337968	BAE46366	Hs.553691
ENSG00000213071	LPAL2	"lipoprotein, Lp(a)-like 2, pseudogene [Source:HGNC Symbol;Acc:21210]"	80350		Hs.654503
ENSG00000213088	DARC	"Duffy blood group, atypical chemokine receptor [Source:HGNC Symbol;Acc:4035]"	2532	AAH95496	Hs.153381
ENSG00000213218	CSH2	chorionic somatomammotropin hormone 2 [Source:HGNC Symbol;Acc:2441]	1442	ABZ88725	
ENSG00000213222	AC093724.2				
ENSG00000213231	TCL1B	T-cell leukemia/lymphoma 1B [Source:HGNC Symbol;Acc:11649]	9623	BAA82476	Hs.632346
ENSG00000213492	AC092661.2				
ENSG00000213500	LAP3P2	leucine aminopeptidase 3 pseudogene 2 [Source:HGNC Symbol;Acc:42365]			
ENSG00000213516	RBMXL1	"RNA binding motif protein, X-linked-like 1 [Source:HGNC Symbol;Acc:25073]"	494115	ABB92435	Hs.708164
ENSG00000213614	HEXA	hexosaminidase A (alpha polypeptide) [Source:HGNC Symbol;Acc:4878]	3073	BAG59159	
ENSG00000213676	ATF6B	activating transcription factor 6 beta [Source:HGNC Symbol;Acc:2349]	1388		Hs.42853
ENSG00000213689	TREX1	three prime repair exonuclease 1 [Source:HGNC Symbol;Acc:12269]	11277		Hs.744646
ENSG00000213707	HMGB1P10	high mobility group box 1 pseudogene 10 [Source:HGNC Symbol;Acc:4994]			
ENSG00000213928	IRF9	interferon regulatory factor 9 [Source:HGNC Symbol;Acc:6131]	10379		Hs.1706
ENSG00000213983	AP1G2	"adaptor-related protein complex 1, gamma 2 subunit [Source:HGNC Symbol;Acc:556]"	8906		Hs.740123
ENSG00000214107	MAGEB1	"melanoma antigen family B, 1 [Source:HGNC Symbol;Acc:6808]"	4112	CAA57889	Hs.73021
ENSG00000214193	SH3D21	SH3 domain containing 21 [Source:HGNC Symbol;Acc:26236]	79729	BAB15504	Hs.524496
ENSG00000214226	C17orf67	chromosome 17 open reading frame 67 [Source:HGNC Symbol;Acc:27900]	339210	AAH93905	Hs.658949
ENSG00000214336	FOXI3	forkhead box I3 [Source:HGNC Symbol;Acc:35123]			Hs.716722
ENSG00000214456	PLIN5	perilipin 5 [Source:HGNC Symbol;Acc:33196]	440503		Hs.131034
ENSG00000214765	SEPT7P2	septin 7 pseudogene 2 [Source:HGNC Symbol;Acc:32339]	641977		
ENSG00000214891	TRIM64C	tripartite motif containing 64C [Source:HGNC Symbol;Acc:37148]	646754		
ENSG00000215032	GNL3LP1	guanine nucleotide binding protein-like 3 (nucleolar)-like pseudogene 1 [Source:HGNC Symbol;Acc:25733]			
ENSG00000215193	PEX26	peroxisomal biogenesis factor 26 [Source:HGNC Symbol;Acc:22965]	55670		Hs.736828
ENSG00000215252	GOLGA8B	"golgin A8 family, member B [Source:HGNC Symbol;Acc:31973]"	23015		Hs.720151
ENSG00000215301	DDX3X	"DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked [Source:HGNC Symbol;Acc:2745]"	1654	BAG65436	Hs.743263
ENSG00000215424	MCM3AP-AS1	MCM3AP antisense RNA 1 [Source:HGNC Symbol;Acc:16417]	114044		Hs.731747
ENSG00000215764	KIR2DL2	"killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2 [Source:HGNC Symbol;Acc:6330]"	3803	CAC40714	Hs.745449
ENSG00000215784	FAM72D	"family with sequence similarity 72, member D [Source:HGNC Symbol;Acc:33593]"	728833	BAD20788	Hs.535577
ENSG00000215788	TNFRSF25	"tumor necrosis factor receptor superfamily, member 25 [Source:HGNC Symbol;Acc:11910]"	8718		Hs.462529
ENSG00000215790	SLC35E2	"solute carrier family 35, member E2 [Source:HGNC Symbol;Acc:20863]"	9906	CAB41241	Hs.668393
ENSG00000216522	AC011718.1				
ENSG00000216740	ANXA2P3	annexin A2 pseudogene 3 [Source:HGNC Symbol;Acc:540]			
ENSG00000216966	RP11-568A7.1				
ENSG00000217555	CKLF	chemokine-like factor [Source:HGNC Symbol;Acc:13253]	51192	AAH91478	
ENSG00000218350	LYPLA1P3	lysophospholipase I pseudogene 3 [Source:HGNC Symbol;Acc:44007]			
ENSG00000218586	RP4-791C19.1				
ENSG00000220267	ACTBP8	"actin, beta pseudogene 8 [Source:HGNC Symbol;Acc:141]"			
ENSG00000220758	VN1R10P	vomeronasal 1 receptor 10 pseudogene [Source:HGNC Symbol;Acc:13550]	387316		Hs.326753
ENSG00000221667	MIR1825	microRNA 1825 [Source:HGNC Symbol;Acc:35389]	100302183		
ENSG00000221859	KRTAP10-10	keratin associated protein 10-10 [Source:HGNC Symbol;Acc:22972]	353333	BAD01545	Hs.474001
ENSG00000221869	CEBPD	"CCAAT/enhancer binding protein (C/EBP), delta [Source:HGNC Symbol;Acc:1835]"	1052	AAA59927	Hs.741546
ENSG00000221880	KRTAP1-3	keratin associated protein 1-3 [Source:HGNC Symbol;Acc:16771]	81850	CAA44938	Hs.534495
ENSG00000221946	FXYD7	FXYD domain containing ion transport regulator 7 [Source:HGNC Symbol;Acc:4034]	53822	AAH18619	
ENSG00000221961	PRR21	proline rich 21 [Source:HGNC Symbol;Acc:33866]	643905	AAL41025	Hs.693479
ENSG00000221963	APOL6	"apolipoprotein L, 6 [Source:HGNC Symbol;Acc:14870]"	80830	ACN51253	Hs.636032
ENSG00000223532	HLA-B	"major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:4932]"	3106	CAM34699	Hs.737838
ENSG00000223709	TRIM64EP	"tripartite motif containing 64E, pseudogene [Source:HGNC Symbol;Acc:43975]"			Hs.445846
ENSG00000223980	HLA-A	"major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]"	3105	ABO86193	Hs.741569
ENSG00000224124	POM121L10P	"POM121 transmembrane nucleoporin-like 10, pseudogene [Source:HGNC Symbol;Acc:35448]"	646074		
ENSG00000224389	C4B	complement component 4B (Chido blood group) [Source:HGNC Symbol;Acc:1324]	721	AAR89171	Hs.720022
ENSG00000224520	KRT8P45	keratin 8 pseudogene 45 [Source:HGNC Symbol;Acc:39879]			
ENSG00000224608	HLA-B	"major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:4932]"	3106	ABN11362	Hs.737838
ENSG00000224976	PARP4P2	"poly (ADP-ribose) polymerase family, member 4 pseudogene 2 [Source:HGNC Symbol;Acc:37760]"			
ENSG00000225131	PSME2P2	proteasome activator subunit 2 pseudogene 2 [Source:HGNC Symbol;Acc:30160]			
ENSG00000225492	GBP1P1	"guanylate binding protein 1, interferon-inducible pseudogene 1 [Source:HGNC Symbol;Acc:39561]"	400759		Hs.661968
ENSG00000225536	RP6-145B8.3				
ENSG00000225691	HLA-C	"major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]"	3107	ABR58849	Hs.732433
ENSG00000225826	LINC00626	long intergenic non-protein coding RNA 626 [Source:HGNC Symbol;Acc:44257]	79100		Hs.250624
ENSG00000225978	HAR1A	highly accelerated region 1A (non-protein coding) [Source:HGNC Symbol;Acc:33117]	768096		Hs.549606
ENSG00000226232	RP11-419C5.2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F8VRJ9]			
ENSG00000226942	IL9RP3	interleukin 9 receptor pseudogene 3 [Source:HGNC Symbol;Acc:6033]			
ENSG00000226979	LTA	lymphotoxin alpha [Source:HGNC Symbol;Acc:6709]	4049	AAZ32914	Hs.36
ENSG00000227347	HNRNPKP2	heterogeneous nuclear ribonucleoprotein K pseudogene 2 [Source:HGNC Symbol;Acc:42375]			
ENSG00000228020	RP11-309H21.1				
ENSG00000228175	GEMIN8P4	gem (nuclear organelle) associated protein 8 pseudogene 4 [Source:HGNC Symbol;Acc:37979]	492303		
ENSG00000228224	NACAP1	nascent-polypeptide-associated complex alpha polypeptide pseudogene 1 [Source:HGNC Symbol;Acc:24688]	83955		Hs.567608
ENSG00000228299	HLA-C	"major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]"	3107	CAO78196	Hs.732433
ENSG00000228782	MRPL45P2	mitochondrial ribosomal protein L45 pseudogene 2 [Source:HGNC Symbol;Acc:29716]	653479		Hs.537279
ENSG00000228960	OR2A9P	"olfactory receptor, family 2, subfamily A, member 9 pseudogene [Source:HGNC Symbol;Acc:8236]"	441295		Hs.730803
ENSG00000228998	RP11-697E2.7				Hs.737978
ENSG00000229544	NKX1-2	NK1 homeobox 2 [Source:HGNC Symbol;Acc:31652]	390010		
ENSG00000229589	ACVR2B-AS1	ACVR2B antisense RNA 1 [Source:HGNC Symbol;Acc:44161]	100128640		Hs.570596
ENSG00000229644	NAMPTL	nicotinamide phosphoribosyltransferase-like [Source:HGNC Symbol;Acc:17633]		CAH56351	
ENSG00000229676	ZNF492	zinc finger protein 492 [Source:HGNC Symbol;Acc:23707]	57615	BAA95997	Hs.232108
ENSG00000229809	ZNF688	zinc finger protein 688 [Source:HGNC Symbol;Acc:30489]	146542		Hs.301463
ENSG00000230154	AC018463.4				
ENSG00000230551	CTB-89H12.4				Hs.713326
ENSG00000231834	HLA-A	"major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]"	3105	ABY21176	Hs.741569
ENSG00000231925	TAPBP	TAP binding protein (tapasin) [Source:HGNC Symbol;Acc:11566]	6892		Hs.722317
ENSG00000232126	HLA-B	"major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:4932]"	3106	ABK33465	Hs.737838
ENSG00000233024	NPIPA7	LOC339047 protein; Nuclear pore complex-interacting protein family member A3; Nuclear pore complex-interacting protein family member A5; Protein PKD1P1  [Source:UniProtKB/TrEMBL;Acc:Q0P618]	9284		Hs.743084
ENSG00000233450	KIFC1	kinesin family member C1 [Source:HGNC Symbol;Acc:6389]	3833		Hs.436912
ENSG00000233608	TWIST2	twist family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:20670]	117581	AAH17907	
ENSG00000233841	HLA-C	"major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]"	3107	CAO78194	Hs.732433
ENSG00000234127	TRIM26	tripartite motif containing 26 [Source:HGNC Symbol;Acc:12962]	7726		Hs.731863
ENSG00000234444	ZNF736	zinc finger protein 736 [Source:HGNC Symbol;Acc:32467]	728927	BAG63256	Hs.740121
ENSG00000234491	AC017081.3				
ENSG00000234511	C5orf58	chromosome 5 open reading frame 58 [Source:HGNC Symbol;Acc:37272]	133874	EAW61483	Hs.621286
ENSG00000234545	FAM133B	"family with sequence similarity 133, member B [Source:HGNC Symbol;Acc:28629]"	257415		Hs.729209
ENSG00000234745	HLA-B	"major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:4932]"	3106	CAM35493	Hs.737838
ENSG00000235555	AC011450.2				
ENSG00000235636	NUS1P1	nuclear undecaprenyl pyrophosphate synthase 1 homolog (S. cerevisiae) pseudogene 1 [Source:HGNC Symbol;Acc:38472]			
ENSG00000235821	IFITM4P	interferon induced transmembrane protein 4 pseudogene [Source:HGNC Symbol;Acc:21669]	340198		
ENSG00000235947	EGOT	eosinophil granule ontogeny transcript (non-protein coding) [Source:HGNC Symbol;Acc:37129]	100126791		Hs.663059
ENSG00000236257	RP11-144L1.2				
ENSG00000236397	DDX11L2	DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11 like 2 [Source:HGNC Symbol;Acc:37103]	84771		
ENSG00000237022	HLA-C	"major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]"	3107	AAC32742	Hs.732433
ENSG00000237649	KIFC1	kinesin family member C1 [Source:HGNC Symbol;Acc:6389]	3833		Hs.436912
ENSG00000238165	AC007560.1				
ENSG00000238244	GABARAPL3	"GABA(A) receptors associated protein like 3, pseudogene [Source:HGNC Symbol;Acc:4069]"		AAK16237	Hs.592014
ENSG00000239511	POM121L7	POM121 transmembrane nucleoporin-like 7 [Source:HGNC Symbol;Acc:35444]			Hs.735161
ENSG00000239713	APOBEC3G	"apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3G [Source:HGNC Symbol;Acc:17357]"	60489	ACB72734	
ENSG00000239754	CFB	complement factor B [Source:HGNC Symbol;Acc:1037]	629	CAA51389	Hs.69771
ENSG00000239836	PSMB9	"proteasome (prosome, macropain) subunit, beta type, 9 [Source:HGNC Symbol;Acc:9546]"	5698	BAG64224	Hs.606560
ENSG00000240065	PSMB9	"proteasome (prosome, macropain) subunit, beta type, 9 [Source:HGNC Symbol;Acc:9546]"	5698	BAG64224	Hs.606560
ENSG00000240244	GAPDHP33	glyceraldehyde 3 phosphate dehydrogenase pseudogene 33 [Source:HGNC Symbol;Acc:37785]			
ENSG00000240764	PCDHGC5	"protocadherin gamma subfamily C, 5 [Source:HGNC Symbol;Acc:8718]"	5098	AAH04321	
ENSG00000240889	NDUFB2-AS1	NDUFB2 antisense RNA 1 [Source:HGNC Symbol;Acc:40396]	100134713		Hs.729651
ENSG00000241119	UGT1A9	"UDP glucuronosyltransferase 1 family, polypeptide A9 [Source:HGNC Symbol;Acc:12541]"	54600	AAY32605	
ENSG00000241293	PPATP1	phosphoribosyl pyrophosphate amidotransferase pseudogene 1 [Source:HGNC Symbol;Acc:9239]			
ENSG00000241322	CDRT1	CMT1A duplicated region transcript 1 [Source:HGNC Symbol;Acc:14379]	374286	AAD10830	Hs.632233
ENSG00000241534	CFB	complement factor B [Source:HGNC Symbol;Acc:1037]	629	CAA51389	Hs.69771
ENSG00000241635	UGT1A8	"UDP glucuronosyltransferase 1 family, polypeptide A8 [Source:HGNC Symbol;Acc:12540]"	54576	ABC96771	Hs.554822
ENSG00000241978	AKAP2	A kinase (PRKA) anchor protein 2 [Source:HGNC Symbol;Acc:372]	11217		Hs.733138
ENSG00000242335	CFB	complement factor B [Source:HGNC Symbol;Acc:1037]	629	CAA51389	Hs.69771
ENSG00000242366	UGT1A1	"UDP glucuronosyltransferase 1 family, polypeptide A1 [Source:HGNC Symbol;Acc:12530]"	54658	AAI28415	
ENSG00000242802	AP5Z1	"adaptor-related protein complex 5, zeta 1 subunit [Source:HGNC Symbol;Acc:22197]"	9907	EAL23965	
ENSG00000243477	NAT6	N-acetyltransferase 6 (GCN5-related) [Source:HGNC Symbol;Acc:30252]	24142		
ENSG00000243566	UPK3B	uroplakin 3B [Source:HGNC Symbol;Acc:21444]	80761	AAO89507	Hs.488861
ENSG00000243570	CFB	complement factor B [Source:HGNC Symbol;Acc:1037]	629	CAA51389	Hs.69771
ENSG00000243649	CFB	complement factor B [Source:HGNC Symbol;Acc:1037]	629	BAG64956	Hs.69771
ENSG00000243716	NPIPB5	"nuclear pore complex interacting protein family, member B5 [Source:HGNC Symbol;Acc:37233]"	440345	BAG57091	Hs.729431
ENSG00000243736	RP1-136J15.3				Hs.660281
ENSG00000243775	OSTCP1	oligosaccharyltransferase complex subunit pseudogene 1 [Source:HGNC Symbol;Acc:30530]	202459		Hs.487035
ENSG00000244020	MT1HL1	metallothionein 1H-like 1 [Source:HGNC Symbol;Acc:31864]	645745	AAK18278	Hs.632513
ENSG00000244255	CFB	"Complement factor B; Uncharacterized protein; cDNA FLJ55673, highly similar to Complement factor B   [Source:UniProtKB/TrEMBL;Acc:B4E1Z4]"			
ENSG00000244414	CFHR1	complement factor H-related 1 [Source:HGNC Symbol;Acc:4888]	3078	CAA39667	Hs.575869
ENSG00000244479	RP4-798C17.6				Hs.561654
ENSG00000244731	C4A	complement component 4A (Rodgers blood group) [Source:HGNC Symbol;Acc:1323]	720		Hs.534847
ENSG00000247092	SNHG10	small nucleolar RNA host gene 10 (non-protein coding) [Source:HGNC Symbol;Acc:27510]			
ENSG00000248821	AC009238.6				
ENSG00000248832	RP5-955M13.3				Hs.118695
ENSG00000248871	TNFSF12-TNFSF13	TNFSF12-TNFSF13 readthrough [Source:HGNC Symbol;Acc:33537]	407977	AAQ91388	
ENSG00000248988	RP11-815N9.2				
ENSG00000249007	RP11-510N19.5				
ENSG00000249263	PARP4P3	"poly (ADP-ribose) polymerase family, member 4 pseudogene 3 [Source:HGNC Symbol;Acc:274]"			
ENSG00000249673	NOP14-AS1	NOP14 antisense RNA 1 [Source:HGNC Symbol;Acc:20205]	317648		Hs.731500
ENSG00000249948	GBA3	"glucosidase, beta, acid 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:19069]"	57733		Hs.740110
ENSG00000249967	PI4K2A	Phosphatidylinositol 4-kinase type 2-alpha; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E9PAM4]			
ENSG00000250011	HMGB1P3	high mobility group box 1 pseudogene 3 [Source:HGNC Symbol;Acc:4995]			
ENSG00000250120	PCDHA10	protocadherin alpha 10 [Source:HGNC Symbol;Acc:8664]	56139	AAD43700	
ENSG00000251357	AP000350.10	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H7C1H1]			
ENSG00000251429	RP11-597D13.7				Hs.449238
ENSG00000252481	SCARNA13	small Cajal body-specific RNA 13 [Source:HGNC Symbol;Acc:32570]	677768		
ENSG00000253719	ATXN7L3B	ataxin 7-like 3B [Source:HGNC Symbol;Acc:37931]	552889	AAH09111	Hs.744849
ENSG00000253729	PRKDC	"protein kinase, DNA-activated, catalytic polypeptide [Source:HGNC Symbol;Acc:9413]"	5591	AAB39925	Hs.714391
ENSG00000253873	PCDHGA11	"protocadherin gamma subfamily A, 11 [Source:HGNC Symbol;Acc:8698]"	5098	AAH04321	
ENSG00000253958	CLDN23	claudin 23 [Source:HGNC Symbol;Acc:17591]	137075	AAI25149	Hs.183617
ENSG00000254221	PCDHGB1	"protocadherin gamma subfamily B, 1 [Source:HGNC Symbol;Acc:8708]"	56104	AAH04321	
ENSG00000254870	ATP6V1G2-DDX39B	ATP6V1G2-DDX39B readthrough (NMD candidate) [Source:HGNC Symbol;Acc:41999]			Hs.635791
ENSG00000254901	MEF2BNB	MEF2B neighbor [Source:HGNC Symbol;Acc:37247]	729991		
ENSG00000254999	BRK1	"BRICK1, SCAR/WAVE actin-nucleating complex subunit [Source:HGNC Symbol;Acc:23057]"	55845		Hs.731802
ENSG00000255072	PIGY	"phosphatidylinositol glycan anchor biosynthesis, class Y [Source:HGNC Symbol;Acc:28213]"	84992	BAE44507	
ENSG00000255095	OR1D4	"olfactory receptor, family 1, subfamily D, member 4 (gene/pseudogene) [Source:HGNC Symbol;Acc:8185]"	653166		Hs.653087
ENSG00000255398	HCAR3	hydroxycarboxylic acid receptor 3 [Source:HGNC Symbol;Acc:16824]	8843	BAA01721	Hs.458425
ENSG00000255430	CASP1P1	"caspase 1, apoptosis-related cysteine peptidase pseudogene 1 [Source:HGNC Symbol;Acc:43775]"			
ENSG00000255561	FDXACB1	ferredoxin-fold anticodon binding domain containing 1 [Source:HGNC Symbol;Acc:25110]	91893	BAG53475	Hs.697132
ENSG00000255568	BRWD1-IT2	BRWD1 intronic transcript 2 (non-protein coding) [Source:HGNC Symbol;Acc:16423]		AAI30304	Hs.729612
ENSG00000255990	AC034102.1				Hs.703790
ENSG00000256043	CTSO	cathepsin O [Source:HGNC Symbol;Acc:2542]	1519	CAA54562	Hs.622293
ENSG00000256262	USP30-AS1	USP30 antisense RNA 1 [Source:HGNC Symbol;Acc:40909]	100131733		Hs.660996
ENSG00000256316	HIST1H3F	"histone cluster 1, H3f [Source:HGNC Symbol;Acc:4773]"	8350	CAA24952	
ENSG00000257108	NHLRC4	NHL repeat containing 4 [Source:HGNC Symbol;Acc:26700]	283948	BAC04193	Hs.664267
ENSG00000257702	LBX2-AS1	LBX2 antisense RNA 1 [Source:HGNC Symbol;Acc:25136]			Hs.711167
ENSG00000258588	TRIM6-TRIM34	TRIM6-TRIM34 readthrough [Source:HGNC Symbol;Acc:33440]	53840	AAI36872	Hs.729048
ENSG00000258659	TRIM34	tripartite motif containing 34 [Source:HGNC Symbol;Acc:10063]	53840	BAB17049	Hs.694490
ENSG00000258988	RP11-125H8.1				
ENSG00000259024	TVP23C-CDRT4	TVP23C-CDRT4 readthrough [Source:HGNC Symbol;Acc:42961]	100533496		
ENSG00000259084	RP11-1070N10.6				
ENSG00000259141	AC027323.1	lysM and putative peptidoglycan-binding domain-containing protein 3  [Source:RefSeq peptide;Acc:NP_938014]	116068	AAH58027	Hs.630167
ENSG00000259207	ITGB3	"integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61) [Source:HGNC Symbol;Acc:6156]"	3690	BAG62151	Hs.732035
ENSG00000259384	GH1	growth hormone 1 [Source:HGNC Symbol;Acc:4261]	2688	ABZ88714	
ENSG00000259529	RP11-468E2.4	E3 ubiquitin-protein ligase RNF31  [Source:UniProtKB/TrEMBL;Acc:H0YM83]	10379		Hs.613111
ENSG00000259703	LINC00593	long intergenic non-protein coding RNA 593 [Source:HGNC Symbol;Acc:32382]	414926		Hs.569502
ENSG00000259980	MRPL45	mitochondrial ribosomal protein L45 [Source:HGNC Symbol;Acc:16651]	84311		Hs.744110
ENSG00000260336	RP11-395B7.7		100996615		Hs.737961
ENSG00000260396	AC012065.7				Hs.603851
ENSG00000260941	LINC00622	long intergenic non-protein coding RNA 622 [Source:HGNC Symbol;Acc:44251]	644242		Hs.691538
ENSG00000261011	RP11-96C23.11				Hs.631010
ENSG00000261509	TP53TG3B	TP53 target 3B [Source:HGNC Symbol;Acc:37202]	24150		Hs.706716
ENSG00000261606	RP11-414J4.2				Hs.599868
ENSG00000261884	CTC-479C5.12				
ENSG00000262149	MYO1F	myosin IF [Source:HGNC Symbol;Acc:7600]	4542	AAA20903	Hs.465818
ENSG00000262430	EPS8L1	EPS8-like 1 [Source:HGNC Symbol;Acc:21295]	54869		Hs.438862
ENSG00000262462	LILRA1	"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 1 [Source:HGNC Symbol;Acc:6602]"	11024	AAB87663	Hs.710507
